symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
ARM,2025-01-10,2025-01-10,140.56,137.68,142.24,1010,,,2025-01-13,136.93,stop_gap,1,-1.26,-3665.04,unr_ema8,5.05,1.69,0.16,exact
LCID,2025-01-10,2025-01-10,30.22,28.91,34.25,2230,,,2025-01-13,28.9,stop,1,-1.01,-2941.89,unr_pdl,9.89,5.76,0.18,exact
GME,2025-01-10,2025-01-10,32.33,31.31,34.37,100,,,2025-01-13,31.29,stop,1,-1.02,-103.63,unr_ema8,6.35,2.35,0.05,exact
LCID,2025-01-13,2025-01-13,30.12,28.36,34.25,1599,,,2025-01-14,29.59,trail_ema,1,-0.3,-847.23,unr_pdl,9.81,7.54,0.38,exact
HUT,2025-01-22,2025-01-22,25.87,24.62,27.2,2,,,2025-01-23,25.42,trail_ema,1,-0.36,-0.91,unr_pdl,8.41,3.24,0.32,exact
MSTR,2025-01-16,2025-01-16,367.18,344.34,383.02,123,,,2025-01-24,353.49,trail_ema,5,-0.6,-1683.91,unr_pdl,9.01,3.46,0.48,exact
VST,2025-01-10,2025-01-10,165.45,152.78,163.25,229,,,2025-01-27,152.7,stop,10,-1.01,-2918.6,unr_ema8,5.04,1.86,1.25,exact
LUNR,2025-01-15,2025-01-15,19.19,17.44,22.32,1605,,,2025-01-27,21.13,trail_ema,7,1.11,3113.44,unr_ema8,13.11,4.41,0.41,exact
OKLO,2025-01-16,2025-01-16,24.24,22.94,24.99,2161,,,2025-01-27,31.09,trail_ema,6,5.25,14807.89,unr_pdl,14.2,1.35,0.14,exact
CRDO,2025-01-21,2025-01-21,81.56,75.9,78.8,3,,,2025-01-27,68.23,stop_gap,4,-2.35,-40.0,unr_ema8,6.42,11.06,1.2,exact
POWL,2025-01-24,2025-01-24,96.45,93.58,100.12,446,,,2025-01-27,86.81,stop_gap,1,-3.36,-4299.08,unr_pdl,5.44,2.45,0.21,exact
RKLB,2025-01-27,2025-01-27,29.44,28.36,30.26,2729,,,2025-01-28,28.35,stop,1,-1.01,-2992.78,unr_ema8,9.05,3.1,0.26,exact
LUNR,2025-01-28,2025-01-28,21.53,19.95,22.32,4,,,2025-01-29,20.86,trail_ema,1,-0.42,-2.68,unr_pdl,10.87,1.85,0.36,exact
COIN,2025-01-28,2025-01-28,281.96,275.22,293.6,444,,,2025-02-03,272.84,stop_gap,4,-1.35,-4048.12,unr_ema21,5.89,2.01,0.03,exact
HOOD,2025-01-29,2025-01-29,51.18,48.49,52.06,1,,,2025-02-03,48.47,stop_gap,3,-1.01,-2.71,unr_ema8,5.04,6.9,1.02,exact
NNE,2025-01-28,2025-01-28,34.81,31.35,33.4,257,,,2025-02-05,35.34,trail_ema,6,0.15,137.48,unr_pdl,14.85,3.52,0.73,exact
RDDT,2025-01-16,2025-01-16,174.96,169.22,180.36,491,,,2025-02-07,225.12,time_stop,15,8.74,24628.54,unr_ema8,6.26,8.98,0.44,exact
IONQ,2025-02-03,2025-02-03,41.49,36.95,45.56,694,,,2025-02-07,40.55,trail_ema,4,-0.21,-653.07,unr_pdl,15.01,3.65,0.51,exact
HIMS,2025-01-17,2025-01-17,27.86,25.46,28.81,1021,,,2025-02-10,44.75,time_stop,15,7.02,17238.25,unr_pdl,7.9,1.81,0.59,exact
ARM,2025-02-03,2025-02-03,155.73,151.62,156.4,587,,,2025-02-10,160.76,trail_ema,5,1.23,2953.64,unr_pdl,5.15,1.48,0.28,exact
TGTX,2025-02-03,2025-02-03,31.5,30.51,33.55,31,,,2025-02-10,32.23,trail_ema,5,0.75,22.88,unr_ema21,5.38,3.93,0.22,exact
IONQ,2025-02-10,2025-02-10,41.09,38.96,44.59,1601,,,2025-02-11,38.94,stop,1,-1.01,-3443.76,unr_pdl,12.15,4.16,0.23,exact
RDW,2025-02-10,2025-02-10,23.66,21.07,26.66,1317,,,2025-02-11,21.92,trail_ema,1,-0.67,-2295.25,unr_ema8,12.51,3.12,0.51,exact
TLN,2025-02-11,2025-02-11,234.07,228.54,258.03,611,,,2025-02-12,226.89,stop_gap,1,-1.3,-4387.27,unr_ema8,5.24,4.62,0.01,exact
CVNA,2025-01-23,2025-01-23,48.65,46.07,51.7,1,,,2025-02-13,54.45,time_stop,15,2.25,5.8,unr_pdl,5.68,6.8,0.81,exact
SMR,2025-02-12,2025-02-12,26.41,24.29,26.75,1578,,,2025-02-13,24.28,stop,1,-1.01,-3369.37,unr_pdl,12.43,1.28,0.37,exact
ARM,2025-02-13,2025-02-13,164.91,153.38,173.95,295,,,2025-02-14,159.46,trail_ema,1,-0.47,-1608.4,unr_pdl,5.5,31.42,1.27,exact
RDDT,2025-02-13,2025-02-13,205.05,195.42,230.41,354,,,2025-02-14,195.32,stop,1,-1.01,-3445.92,unr_ema21,5.87,5.04,0.33,exact
TEM,2025-01-27,2025-01-27,51.89,47.88,68.95,737,,,2025-02-18,81.91,time_stop,15,7.5,22127.02,unr_pdl,10.25,5.26,0.15,exact
OKLO,2025-01-29,2025-01-29,35.32,33.08,43.7,1,,,2025-02-18,50.16,trail_ema,13,6.64,14.85,unr_ema8,14.31,30.48,0.5,exact
ARM,2025-02-14,2025-02-14,159.62,155.7,173.95,827,,,2025-02-18,155.62,stop,1,-1.02,-3308.78,unr_ema21,5.47,12.85,0.3,exact
RDW,2025-02-12,2025-02-12,25.0,21.59,26.66,982,,,2025-02-19,21.58,stop,4,-1.0,-3360.46,unr_ema8,12.96,2.84,0.81,exact
LEU,2025-02-18,2025-02-18,111.72,107.66,122.95,823,,,2025-02-19,107.61,stop,1,-1.01,-3379.74,unr_ema8,9.29,12.21,0.34,exact
ARM,2025-02-18,2025-02-18,160.4,155.22,173.95,608,,,2025-02-19,155.14,stop,1,-1.01,-3195.21,unr_pdl,5.51,19.87,0.49,exact
AFRM,2025-02-05,2025-02-05,62.83,59.67,61.27,143,,,2025-02-20,74.57,trail_ema,10,3.71,1679.01,unr_ema8,5.35,3.21,0.9,exact
TLN,2025-02-12,2025-02-12,236.62,225.41,244.93,298,,,2025-02-20,236.31,trail_ema,5,-0.03,-91.33,unr_pdl,5.42,4.28,0.63,exact
LCID,2025-02-18,2025-02-18,34.82,32.31,34.25,30,,,2025-02-20,32.29,stop,2,-1.01,-75.73,unr_pdl,6.48,3.97,1.16,exact
APP,2025-02-19,2025-02-19,494.42,479.88,525.15,222,,,2025-02-20,479.64,stop,1,-1.02,-3281.15,unr_pdl,6.36,4.58,0.25,exact
ASTS,2025-02-13,2025-02-13,30.07,26.94,32.97,1093,,,2025-02-21,28.63,trail_ema,5,-0.46,-1573.2,unr_pdl,9.39,15.97,1.31,exact
ASTS,2025-02-24,2025-02-24,28.58,25.97,32.97,1200,,,2025-02-25,25.96,stop,1,-1.0,-3154.8,unr_ema21,10.72,5.34,0.57,exact
TEM,2025-02-24,2025-02-24,69.6,65.0,91.45,681,,,2025-02-25,58.46,stop_gap,1,-2.42,-7589.08,unr_pdl,11.66,8.64,0.24,exact
APP,2025-02-24,2025-02-24,410.66,393.54,525.15,183,,,2025-02-25,393.34,stop,1,-1.01,-3168.31,unr_ema21,7.34,7.21,0.03,exact
FUTU,2025-02-26,2025-02-26,112.26,109.95,128.81,1304,,,2025-02-27,109.5,stop_gap,1,-1.2,-3596.97,unr_ema8,5.88,9.46,0.07,exact
CELH,2025-02-26,2025-02-26,27.22,26.63,28.37,5084,,,2025-02-27,26.62,stop,1,-1.02,-3069.45,unr_ema8,6.14,3.33,0.11,exact
FUTU,2025-03-05,2025-03-05,119.24,109.89,128.81,313,,,2025-03-07,111.16,trail_ema,2,-0.86,-2528.26,unr_ema8,6.43,26.42,1.25,exact
ASTS,2025-03-07,2025-03-07,33.42,29.37,32.97,719,,,2025-03-10,29.36,stop,1,-1.0,-2919.1,unr_pdl,13.02,1.48,0.72,exact
CELH,2025-03-07,2025-03-07,27.4,25.21,28.37,1326,,,2025-03-13,26.62,trail_ema,4,-0.36,-1043.58,unr_ema8,7.08,1.91,0.61,exact
XPEV,2025-03-17,2025-03-17,24.57,23.81,27.16,3871,,,2025-03-18,23.33,stop_gap,1,-1.62,-4815.33,unr_ema8,5.11,36.66,0.61,exact
FUTU,2025-03-17,2025-03-17,115.32,110.11,120.7,570,,,2025-03-20,108.6,stop_gap,3,-1.29,-3828.14,unr_pdl,6.78,9.53,0.57,exact
SMMT,2025-03-18,2025-03-18,19.84,19.08,21.38,43,,,2025-03-20,19.43,trail_ema,2,-0.54,-17.61,unr_ema8,8.77,3.07,0.11,exact
MU,2025-03-18,2025-03-18,101.38,99.67,107.47,780,,,2025-03-21,97.77,stop_gap,3,-2.11,-2812.74,unr_pdl,5.09,7.64,0.16,exact
NNE,2025-03-18,2025-03-18,30.14,28.1,31.85,1432,,,2025-03-26,29.32,trail_ema,6,-0.4,-1173.85,unr_pdl,9.99,1.2,0.12,exact
NRG,2025-03-21,2025-03-21,99.17,94.83,103.95,671,,,2025-03-26,95.83,trail_ema,3,-0.77,-2239.29,unr_pdl,5.77,32.79,0.74,exact
DASH,2025-03-24,2025-03-24,199.08,188.12,205.0,3,,,2025-03-26,192.77,trail_ema,2,-0.58,-18.92,unr_ema8,5.06,4.95,0.87,exact
RBLX,2025-03-25,2025-03-25,62.04,60.49,65.17,1,,,2025-03-26,60.46,stop,1,-1.02,-1.58,unr_pdl,5.19,14.98,0.41,exact
MSTR,2025-03-21,2025-03-21,304.15,291.66,320.94,236,,,2025-03-28,291.51,stop,5,-1.01,-2982.41,unr_pdl,10.88,15.83,0.38,exact
MSTR,2025-04-02,2025-04-02,312.7,295.84,320.94,179,,,2025-04-03,286.61,stop_gap,1,-1.55,-4670.05,unr_ema8,8.29,1.17,0.22,exact
CVNA,2025-04-02,2025-04-02,45.29,41.2,45.16,740,,,2025-04-03,41.02,stop_gap,1,-1.04,-3156.21,unr_ema8,9.03,4.37,1.01,exact
CELH,2025-03-14,2025-03-14,27.09,26.26,28.37,3449,,,2025-04-04,35.52,time_stop,15,10.13,29070.56,unr_ema8,7.55,2.18,0.08,exact
LCID,2025-04-10,2025-04-10,25.21,24.2,25.15,2872,,,2025-04-15,24.19,stop,3,-1.01,-2933.26,unr_ema8,8.58,6.29,0.45,exact
CELH,2025-04-09,2025-04-09,37.27,33.15,34.44,704,,,2025-04-21,36.07,trail_ema,7,-0.29,-842.46,unr_pdl,7.09,8.0,1.74,exact
GEV,2025-04-16,2025-04-16,327.19,313.9,334.62,215,,,2025-04-21,313.74,stop,2,-1.01,-2891.77,unr_pdl,6.97,1.57,0.25,exact
NRG,2025-04-16,2025-04-16,96.64,93.66,97.09,949,,,2025-04-21,93.61,stop,2,-1.02,-2872.26,unr_pdl,5.98,2.93,0.39,exact
PLTR,2025-04-16,2025-04-16,92.76,89.28,98.17,10,,,2025-04-21,90.75,trail_ema,2,-0.58,-20.02,unr_ema8,8.52,7.22,0.34,exact
CVNA,2025-04-16,2025-04-16,41.88,39.9,44.38,1,,,2025-04-21,39.88,stop,2,-1.01,-2.0,unr_pdl,11.08,1.36,0.02,exact
CELH,2025-04-21,2025-04-21,36.11,34.67,35.58,16,,,2025-04-25,36.72,trail_ema,4,0.43,9.82,unr_ema21,6.53,1.15,0.45,exact
GME,2025-04-21,2025-04-21,26.78,25.71,27.38,2154,,,2025-05-05,26.59,trail_ema,10,-0.18,-423.66,unr_pdl,7.23,2.61,0.36,exact
NVDA,2025-05-05,2025-05-05,113.85,112.34,115.07,5,,,2025-05-06,111.4,stop_gap,1,-1.62,-12.26,unr_pdl,5.94,1.72,0.08,exact
VKTX,2025-05-05,2025-05-05,29.5,28.6,31.48,1,,,2025-05-06,28.58,stop,1,-1.02,-0.92,unr_pdl,9.16,4.84,0.19,exact
MSTR,2025-04-16,2025-04-16,311.82,302.71,320.94,315,,,2025-05-08,414.17,time_stop,15,11.25,32242.45,unr_pdl,9.41,3.45,0.19,exact
KTOS,2025-04-25,2025-04-25,33.61,32.55,33.5,17,,,2025-05-08,34.2,trail_ema,9,0.56,10.13,unr_ema8,5.74,2.66,0.46,exact
RKLB,2025-04-24,2025-04-24,21.89,19.93,20.45,1,,,2025-05-09,20.5,trail_ema,11,-0.71,-1.39,unr_pdl,10.21,2.25,1.0,exact
RBLX,2025-04-21,2025-04-21,59.94,58.58,62.66,2075,,,2025-05-12,73.45,time_stop,15,9.92,28040.09,unr_pdl,5.55,11.35,0.33,exact
VKTX,2025-05-12,2025-05-12,28.31,27.59,30.28,946,,,2025-05-13,27.58,stop,1,-1.02,-697.2,unr_ema8,7.12,11.48,0.28,exact
VKTX,2025-05-13,2025-05-13,27.75,26.73,30.28,10,,,2025-05-14,26.71,stop,1,-1.01,-10.36,unr_pdl,6.65,2.73,0.03,exact
AFRM,2025-05-12,2025-05-12,53.77,49.47,52.99,840,,,2025-05-15,51.72,trail_ema,3,-0.48,-1715.91,unr_ema8,5.63,1.38,1.08,exact
RDDT,2025-05-14,2025-05-14,125.38,113.44,126.1,2,,,2025-05-15,113.38,stop,1,-1.0,-24.0,unr_ema8,6.67,14.33,1.54,exact
ASTS,2025-05-16,2025-05-16,26.67,25.65,27.57,1622,,,2025-05-19,25.64,stop,1,-1.01,-1674.34,unr_ema8,7.24,3.57,0.34,exact
AFRM,2025-05-16,2025-05-16,52.6,51.26,52.99,8,,,2025-05-19,50.19,stop_gap,1,-1.8,-19.21,unr_pdl,5.79,3.32,0.32,exact
TEM,2025-05-12,2025-05-12,62.72,59.9,61.5,1279,,,2025-05-20,62.4,trail_ema,6,-0.11,-412.55,unr_pdl,8.1,1.66,0.54,exact
NNE,2025-05-19,2025-05-19,26.85,25.51,29.26,1548,,,2025-05-20,25.5,stop,1,-1.01,-2094.72,unr_pdl,7.53,7.38,0.51,exact
IONQ,2025-05-06,2025-05-06,29.43,27.85,31.85,19,,,2025-05-21,33.52,trail_ema,11,2.59,77.68,unr_ema8,9.27,3.59,0.3,exact
PLTR,2025-05-08,2025-05-08,119.21,111.77,125.25,458,,,2025-05-21,120.52,trail_ema,9,0.18,600.04,unr_ema8,5.9,3.54,0.74,exact
VKTX,2025-05-20,2025-05-20,28.68,27.21,28.98,2606,,,2025-05-21,27.2,stop,1,-1.01,-3879.52,unr_ema8,6.09,1.63,0.49,exact
SMCI,2025-05-13,2025-05-13,38.91,34.07,37.39,670,,,2025-05-22,41.3,trail_ema,7,0.49,1601.23,unr_ema8,6.61,21.42,2.21,exact
APP,2025-05-19,2025-05-19,370.82,353.12,380.7,1,,,2025-05-22,352.95,stop,3,-1.01,-17.87,unr_pdl,5.98,4.66,0.71,exact
FSLR,2025-05-22,2025-05-22,156.43,152.28,198.87,702,,,2025-05-23,158.3,trail_ema,1,0.45,1314.59,unr_ema21,5.95,20.58,0.22,exact
HOOD,2025-05-05,2025-05-05,48.07,45.38,49.88,1179,,,2025-05-27,65.99,time_stop,15,6.66,21119.38,unr_pdl,9.03,2.39,0.38,exact
FSLR,2025-05-23,2025-05-23,158.46,152.14,198.87,143,,,2025-05-27,155.65,trail_ema,1,-0.44,-401.41,unr_pdl,5.98,80.1,0.63,exact
TEM,2025-05-22,2025-05-22,59.28,56.75,71.97,1491,,,2025-05-28,56.72,stop,3,-1.01,-3810.21,unr_pdl,9.1,13.53,0.28,exact
OKLO,2025-05-07,2025-05-07,27.13,25.61,31.46,1,,,2025-05-29,52.9,time_stop,15,16.86,25.77,unr_ema8,8.44,14.12,0.59,exact
SMCI,2025-05-28,2025-05-28,41.98,40.83,47.8,3362,,,2025-05-29,41.13,trail_ema,1,-0.74,-2862.92,unr_ema8,6.56,11.18,0.23,exact
HIMS,2025-05-28,2025-05-28,53.37,51.16,65.89,812,,,2025-05-29,52.37,trail_ema,1,-0.45,-806.21,unr_pdl,10.48,7.87,0.1,exact
FSLR,2025-05-28,2025-05-28,156.53,153.44,198.87,2,,,2025-05-29,155.87,trail_ema,1,-0.21,-1.31,unr_ema21,5.77,27.63,0.16,exact
ALAB,2025-05-09,2025-05-09,71.24,69.08,73.6,1062,,,2025-05-30,90.67,trail_ema,14,9.02,20644.26,unr_pdl,5.79,4.99,0.38,exact
NBIS,2025-05-09,2025-05-09,28.28,27.13,29.13,28,,,2025-05-30,36.73,trail_ema,14,7.35,236.53,unr_pdl,5.73,11.05,0.74,exact
SMMT,2025-05-28,2025-05-28,26.05,24.98,26.23,4,,,2025-05-30,21.19,stop_gap,2,-4.54,-19.45,unr_pdl,7.42,1.23,0.28,exact
QBTS,2025-05-30,2025-05-30,16.34,15.38,19.76,3960,,,2025-06-02,15.38,stop,1,-1.01,-3806.22,unr_pdl,14.27,4.31,0.07,exact
HIMS,2025-05-30,2025-05-30,56.59,51.84,65.89,71,,,2025-06-03,54.7,trail_ema,2,-0.4,-133.88,unr_pdl,10.2,50.24,0.88,exact
IONQ,2025-06-02,2025-06-02,40.59,38.17,48.94,711,,,2025-06-03,39.79,trail_ema,1,-0.33,-568.93,unr_pdl,10.18,8.54,0.36,exact
SMCI,2025-05-30,2025-05-30,40.04,38.93,47.8,3411,,,2025-06-05,40.75,trail_ema,4,0.64,2420.46,unr_ema21,6.18,15.73,0.24,exact
QBTS,2025-06-02,2025-06-02,17.12,15.06,19.76,1856,,,2025-06-05,16.46,trail_ema,3,-0.32,-1219.01,unr_pdl,14.4,10.51,0.92,exact
QUBT,2025-06-02,2025-06-02,11.81,10.79,12.96,25,,,2025-06-05,11.82,trail_ema,3,0.02,0.45,unr_pdl,12.24,5.54,0.55,exact
MRNA,2025-06-03,2025-06-03,27.82,26.2,27.21,1,,,2025-06-05,26.19,stop,2,-1.01,-1.64,unr_pdl,6.45,3.58,0.86,exact
APP,2025-05-23,2025-05-23,354.47,339.34,380.7,252,,,2025-06-09,383.41,trail_ema,10,1.91,7293.15,unr_pdl,5.41,2.6,0.2,exact
FSLR,2025-06-05,2025-06-05,163.92,157.28,198.87,5,,,2025-06-09,160.08,trail_ema,2,-0.58,-19.21,unr_ema8,6.09,19.57,0.47,exact
RKLB,2025-06-05,2025-06-05,26.46,25.44,30.78,3110,,,2025-06-10,27.16,trail_ema,3,0.68,2155.82,unr_pdl,6.79,6.4,0.18,exact
AI,2025-06-03,2025-06-03,25.68,24.65,30.24,1240,,,2025-06-11,24.64,stop,6,-1.01,-1296.35,unr_pdl,5.09,25.58,0.67,exact
APP,2025-06-10,2025-06-10,383.8,373.72,428.99,217,,,2025-06-11,383.24,trail_ema,1,-0.06,-122.28,unr_pdl,5.21,5.05,0.04,exact
RDDT,2025-06-10,2025-06-10,117.15,114.93,126.1,9,,,2025-06-11,114.87,stop,1,-1.03,-20.49,unr_pdl,6.16,6.7,0.11,exact
RKLB,2025-06-11,2025-06-11,27.37,26.79,30.78,2628,,,2025-06-12,26.78,stop,1,-1.02,-1559.43,unr_pdl,7.49,18.32,0.19,exact
UPST,2025-06-03,2025-06-03,51.01,47.26,52.93,6,,,2025-06-13,51.99,trail_ema,8,0.26,5.93,unr_ema8,5.85,6.77,1.1,exact
SMCI,2025-06-09,2025-06-09,43.14,41.76,43.97,1370,,,2025-06-13,41.74,stop,4,-1.02,-1926.41,unr_ema8,6.15,6.18,0.43,exact
NNE,2025-06-11,2025-06-11,34.27,30.84,34.22,1231,,,2025-06-13,30.83,stop,2,-1.0,-4232.38,unr_ema8,10.94,8.11,0.98,exact
NBIS,2025-06-12,2025-06-12,50.31,48.66,55.04,1385,,,2025-06-13,48.62,stop_gap,1,-1.03,-2339.9,unr_pdl,8.07,4.45,0.14,exact
RDW,2025-06-13,2025-06-13,19.09,17.93,22.25,3418,,,2025-06-17,17.09,stop_gap,2,-1.72,-6829.47,unr_pdl,11.34,3.63,0.13,exact
FSLR,2025-06-13,2025-06-13,175.29,163.69,198.87,130,,,2025-06-17,137.88,stop_gap,2,-3.23,-4862.85,unr_ema8,5.16,11.39,1.06,exact
SMR,2025-06-05,2025-06-05,31.07,29.68,36.85,2792,,,2025-06-20,37.18,trail_ema,10,4.42,17075.53,unr_ema8,10.77,4.37,0.01,exact
OKLO,2025-06-09,2025-06-09,54.29,48.51,57.57,695,,,2025-06-20,57.92,trail_ema,8,0.63,2525.56,unr_ema8,11.89,4.13,0.8,exact
TEM,2025-06-09,2025-06-09,66.97,60.57,65.36,1,,,2025-06-20,68.28,trail_ema,8,0.2,1.3,unr_ema8,9.76,2.36,0.86,exact
HOOD,2025-05-30,2025-05-30,66.18,62.77,67.13,1107,,,2025-06-23,76.31,time_stop,15,2.97,11212.52,unr_pdl,5.16,4.09,0.86,exact
HIMS,2025-06-17,2025-06-17,59.27,56.27,65.89,1275,,,2025-06-23,48.14,stop_gap,3,-3.72,-14195.47,unr_ema8,8.37,7.89,0.42,exact
QUBT,2025-06-23,2025-06-23,17.51,15.4,21.74,1790,,,2025-06-24,17.52,trail_ema,1,0.0,13.4,unr_ema21,14.03,48.07,0.97,exact
NNE,2025-06-16,2025-06-16,34.63,31.81,34.22,7,,,2025-06-25,35.65,trail_ema,6,0.36,7.14,unr_ema8,10.93,12.04,0.82,exact
IONQ,2025-06-23,2025-06-23,41.16,37.21,44.05,955,,,2025-06-25,38.09,trail_ema,2,-0.78,-2931.49,unr_pdl,8.84,2.99,0.64,exact
NBIS,2025-06-23,2025-06-23,47.5,44.86,55.04,1426,,,2025-06-25,48.5,trail_ema,2,0.37,1414.59,unr_pdl,7.68,4.03,0.18,exact
TSLA,2025-06-23,2025-06-23,348.85,326.61,335.5,169,,,2025-06-25,326.45,stop,2,-1.01,-3786.4,unr_ema8,5.54,5.31,1.19,exact
PLTR,2025-06-09,2025-06-09,132.13,124.49,133.49,4,,,2025-06-27,130.67,trail_ema,13,-0.19,-5.81,unr_ema8,5.12,1.54,0.64,exact
LEU,2025-06-26,2025-06-26,175.05,150.33,211.31,155,,,2025-06-27,168.57,trail_ema,1,-0.26,-1004.68,unr_ema21,8.82,7.32,1.29,exact
CRDO,2025-06-11,2025-06-11,71.68,68.44,80.99,10,,,2025-07-01,87.55,trail_ema,13,4.91,158.7,unr_ema8,6.1,7.6,0.44,exact
IONQ,2025-06-26,2025-06-26,41.14,38.85,44.05,1676,,,2025-07-01,40.08,trail_ema,3,-0.46,-1777.58,unr_ema8,8.2,3.99,0.39,exact
NBIS,2025-06-26,2025-06-26,52.63,48.36,55.04,898,,,2025-07-01,50.28,trail_ema,3,-0.55,-2102.62,unr_ema8,8.21,4.68,0.84,exact
KTOS,2025-06-27,2025-06-27,45.86,41.64,46.52,367,,,2025-07-01,43.05,trail_ema,2,-0.67,-1032.9,unr_ema8,5.31,3.56,1.47,exact
SMR,2025-06-30,2025-06-30,39.58,37.72,43.4,5,,,2025-07-01,37.7,stop,1,-1.01,-9.39,unr_ema8,10.72,4.0,0.19,exact
LEU,2025-07-02,2025-07-02,176.55,164.17,211.31,13,,,2025-07-03,175.56,trail_ema,1,-0.08,-12.82,unr_pdl,9.34,16.92,0.65,exact
RDDT,2025-06-13,2025-06-13,118.24,111.99,121.98,636,,,2025-07-08,145.89,trail_ema,15,4.43,17584.09,unr_ema8,5.77,1.55,0.37,exact
KTOS,2025-07-03,2025-07-03,44.68,43.54,46.52,50,,,2025-07-08,43.51,stop,2,-1.02,-58.38,unr_ema8,5.53,19.5,0.43,exact
NNE,2025-07-07,2025-07-07,34.16,31.96,34.22,1,,,2025-07-08,33.7,trail_ema,1,-0.21,-0.45,unr_pdl,9.35,2.63,0.51,exact
QUBT,2025-06-27,2025-06-27,17.3,16.29,21.74,3747,,,2025-07-09,19.13,trail_ema,7,1.82,6863.69,unr_pdl,12.43,11.1,0.29,exact
UPST,2025-06-17,2025-06-17,53.43,52.13,52.93,15,,,2025-07-10,78.99,time_stop,15,19.73,383.46,unr_pdl,5.21,4.36,0.43,exact
RDDT,2025-07-09,2025-07-09,145.72,140.88,164.55,5,,,2025-07-10,142.93,trail_ema,1,-0.58,-13.97,unr_pdl,6.15,4.48,0.05,exact
IONQ,2025-07-02,2025-07-02,44.77,40.31,42.81,917,,,2025-07-11,41.79,trail_ema,6,-0.67,-2735.67,unr_ema8,8.16,1.18,1.05,exact
NNE,2025-07-10,2025-07-10,35.04,34.0,37.23,57,,,2025-07-11,34.2,trail_ema,1,-0.8,-47.57,unr_ema8,9.08,8.12,0.22,exact
RKLB,2025-06-23,2025-06-23,32.8,28.34,30.78,848,,,2025-07-15,44.58,time_stop,15,2.64,9990.55,unr_ema8,7.28,4.42,2.03,exact
IONQ,2025-07-14,2025-07-14,42.43,41.23,42.81,9,,,2025-07-15,41.21,stop,1,-1.02,-11.0,unr_pdl,7.26,1.92,0.22,exact
QUBT,2025-07-14,2025-07-14,18.95,17.45,21.74,1,,,2025-07-15,17.44,stop,1,-1.01,-1.51,unr_ema8,10.39,2.02,0.04,exact
HOOD,2025-06-24,2025-06-24,82.05,76.65,77.8,714,,,2025-07-16,103.2,time_stop,15,3.91,15099.22,unr_ema8,5.19,1.23,1.32,exact
HIMS,2025-07-16,2025-07-16,51.88,49.22,51.99,1,,,2025-07-17,49.97,trail_ema,1,-0.72,-1.91,unr_pdl,7.74,1.82,0.45,exact
NNE,2025-07-16,2025-07-16,37.04,35.09,37.23,106,,,2025-07-21,35.07,stop,3,-1.01,-208.71,unr_ema8,8.47,10.17,0.61,exact
QUBT,2025-07-17,2025-07-17,19.78,18.34,21.74,2,,,2025-07-21,18.33,stop,2,-1.01,-2.9,unr_ema8,9.36,5.93,0.57,exact
LEU,2025-07-09,2025-07-09,179.46,171.32,211.31,400,,,2025-07-22,215.72,trail_ema,9,4.45,14504.96,unr_ema8,8.96,5.7,0.14,exact
IONQ,2025-07-16,2025-07-16,43.56,40.7,42.81,1609,,,2025-07-22,41.92,trail_ema,4,-0.57,-2643.17,unr_pdl,7.09,4.51,0.86,exact
COIN,2025-07-02,2025-07-02,354.63,337.78,382.0,242,,,2025-07-23,397.61,trail_ema,14,2.55,10402.09,unr_ema8,6.24,37.59,0.87,exact
VKTX,2025-07-02,2025-07-02,27.73,26.5,28.33,1,,,2025-07-24,33.48,time_stop,15,4.66,5.75,unr_ema8,6.29,2.84,0.45,exact
HUT,2025-07-22,2025-07-22,21.41,20.31,23.56,4224,,,2025-07-24,21.13,trail_ema,2,-0.26,-1188.09,unr_pdl,7.01,2.65,0.15,exact
COIN,2025-07-23,2025-07-23,398.01,386.11,444.65,239,,,2025-07-24,396.5,trail_ema,1,-0.13,-360.23,unr_pdl,5.51,6.08,0.17,exact
ASTS,2025-07-11,2025-07-11,45.6,43.13,54.05,875,,,2025-07-25,54.31,trail_ema,10,3.52,7616.91,unr_ema8,8.4,4.51,0.13,exact
IREN,2025-07-15,2025-07-15,16.89,16.26,18.54,2239,,,2025-07-25,17.71,trail_ema,8,1.3,1842.03,unr_pdl,9.3,3.92,0.12,exact
NBIS,2025-07-24,2025-07-24,52.19,50.86,55.04,1314,,,2025-07-25,51.34,trail_ema,1,-0.63,-1106.08,unr_ema8,6.62,3.83,0.13,exact
RKLB,2025-07-22,2025-07-22,46.9,44.31,53.44,14,,,2025-07-28,45.09,trail_ema,4,-0.7,-25.42,unr_pdl,7.82,2.59,0.01,exact
TEM,2025-07-25,2025-07-25,64.52,62.04,65.36,496,,,2025-07-28,62.01,stop,1,-1.01,-1245.59,unr_pdl,5.34,2.95,0.51,exact
LCID,2025-07-25,2025-07-25,29.21,28.51,33.7,1,,,2025-07-28,28.49,stop,1,-1.02,-0.72,unr_pdl,7.21,7.79,0.06,exact
KTOS,2025-07-08,2025-07-08,44.36,42.69,46.52,2120,,,2025-07-29,57.06,trail_ema,15,7.59,26922.48,unr_pdl,5.85,2.22,0.19,exact
